taxon_id	scientific_name	_COMMON_NAME_	_ABBREV_	_GENOME_ACCESSION_	_GENOME_FTP_URL_	_ASSEMBLY_PROVIDER_NAME_	_ANNOTATION_GFF3_	_ANNOTATION_PEP_	_REFSEQ_ANN_REPORT_URL_
34508	Steinernema carpocapsae		scarpo	GCA_000757645.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/757/645/GCA_000757645.3_ASM75764v3	California Institute of Technology	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/steinernema_carpocapsae/PRJNA202318/steinernema_carpocapsae.PRJNA202318.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/steinernema_carpocapsae/PRJNA202318/steinernema_carpocapsae.PRJNA202318.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/steinernema_carpocapsae/PRJNA202318
52066	Steinernema feltiae		sfelti	GCA_007213375.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/213/375/GCA_007213375.1_S_feltiae_NW_1.0	Dept of Entomology, College of Agricultural, Human, and Natural Resource	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/steinernema_feltiae/PRJNA353610/steinernema_feltiae.PRJNA353610.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/steinernema_feltiae/PRJNA353610/steinernema_feltiae.PRJNA353610.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/steinernema_feltiae/PRJNA353610
6248	Strongyloides stercoralis		ssterc	GCA_029582065.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/582/065/GCA_029582065.1_ASM2958206v1	NIAID	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/strongyloides_stercoralis/PRJNA930454/strongyloides_stercoralis.PRJNA930454.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/strongyloides_stercoralis/PRJNA930454/strongyloides_stercoralis.PRJNA930454.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/strongyloides_stercoralis/PRJNA930454
75913	Strongyloides venezuelensis		svenez	GCA_001028725.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/028/725/GCA_001028725.1_S_venezuelensis_HH1	SC	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/strongyloides_venezuelensis/PRJEB530/strongyloides_venezuelensis.PRJEB530.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/strongyloides_venezuelensis/PRJEB530/strongyloides_venezuelensis.PRJEB530.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/strongyloides_venezuelensis/PRJEB530
40348	Strongylus vulgaris		svulga	GCA_900624965.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/624/965/GCA_900624965.1_S_vulgaris_Kentucky_0011_upd	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/strongylus_vulgaris/PRJEB531/strongylus_vulgaris.PRJEB531.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/strongylus_vulgaris/PRJEB531/strongylus_vulgaris.PRJEB531.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/strongylus_vulgaris/PRJEB531
45464	Teladorsagia circumcincta		tcircu	GCA_002352805.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/352/805/GCA_002352805.1_T_circumcincta.14.0.ec.cg.pg	The Genome Institute	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/teladorsagia_circumcincta/PRJNA72569/teladorsagia_circumcincta.PRJNA72569.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/teladorsagia_circumcincta/PRJNA72569/teladorsagia_circumcincta.PRJNA72569.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/teladorsagia_circumcincta/PRJNA72569
103827	Thelazia callipaeda	Thelaziosis nematode	tcalli	GCA_900618365.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/618/365/GCA_900618365.1_T_callipaeda_Ticino_0011_upd	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/thelazia_callipaeda/PRJEB1205/thelazia_callipaeda.PRJEB1205.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/thelazia_callipaeda/PRJEB1205/thelazia_callipaeda.PRJEB1205.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/thelazia_callipaeda/PRJEB1205
6265	Toxocara canis	Dog roundworm	tcanis	GCA_000803305.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/803/305/GCA_000803305.1_Toxocara_canis_adult_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/toxocara_canis/PRJNA248777/toxocara_canis.PRJNA248777.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/toxocara_canis/PRJNA248777/toxocara_canis.PRJNA248777.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/toxocara_canis/PRJNA248777
6265	Toxocara canis	Dog roundworm	tcanis1	GCA_900622545.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/622/545/GCA_900622545.1_T_canis_Equador_0011_upd	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/toxocara_canis/PRJEB533/toxocara_canis.PRJEB533.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/toxocara_canis/PRJEB533/toxocara_canis.PRJEB533.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/toxocara_canis/PRJEB533
6293	Wuchereria bancrofti		wbancr	GCA_005281725.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/281/725/GCA_005281725.1_ASM528172v1	Case Western Reserve University	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/wuchereria_bancrofti/PRJNA275548/wuchereria_bancrofti.PRJNA275548.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/wuchereria_bancrofti/PRJNA275548/wuchereria_bancrofti.PRJNA275548.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/wuchereria_bancrofti/PRJNA275548
6293	Wuchereria bancrofti		wbancr1	GCA_900622535.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/622/535/GCA_900622535.1_W_bancrofti_Jakarta_0011_upd	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/wuchereria_bancrofti/PRJEB536/wuchereria_bancrofti.PRJEB536.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/wuchereria_bancrofti/PRJEB536/wuchereria_bancrofti.PRJEB536.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/wuchereria_bancrofti/PRJEB536
6184	Schistosoma bovis		sbovis	GCA_003958945.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/958/945/GCA_003958945.1_ASM395894v1	University of Queensland	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_bovis/PRJNA451066/schistosoma_bovis.PRJNA451066.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_bovis/PRJNA451066/schistosoma_bovis.PRJNA451066.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_bovis/PRJNA451066
6186	Schistosoma curassoni		scuras	GCA_900618015.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/618/015/GCA_900618015.1_S_curassoni_Dakar_0011_upd	WTSI	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_curassoni/PRJEB519/schistosoma_curassoni.PRJEB519.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_curassoni/PRJEB519/schistosoma_curassoni.PRJEB519.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_curassoni/PRJEB519
6182	Schistosoma japonicum		sjapon	GCA_000151775.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/151/775/GCA_000151775.1_ASM15177v1	Chinese Human Genome Center at Shanghai	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_japonicum/PRJEA34885/schistosoma_japonicum.PRJEA34885.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_japonicum/PRJEA34885/schistosoma_japonicum.PRJEA34885.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_japonicum/PRJEA34885
6182	Schistosoma japonicum		sjapon1	GCA_006368765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/368/765/GCA_006368765.1_ASM636876v1	Fudan University	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_japonicum/PRJNA520774/schistosoma_japonicum.PRJNA520774.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_japonicum/PRJNA520774/schistosoma_japonicum.PRJNA520774.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_japonicum/PRJNA520774
6182	Schistosoma japonicum		sjapon2	GCA_025215515.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/215/515/GCA_025215515.1_ASM2521551v1	Tongji University School of Medicine	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_japonicum/PRJNA724792/schistosoma_japonicum.PRJNA724792.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_japonicum/PRJNA724792/schistosoma_japonicum.PRJNA724792.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/schistosoma_japonicum/PRJNA724792
45882	Trichinella britovi		tbrito	GCA_001447585.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/585/GCA_001447585.1_T3_ISS120_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_britovi/PRJNA257433/trichinella_britovi.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_britovi/PRJNA257433/trichinella_britovi.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_britovi/PRJNA257433
144512	Trichinella murrelli		tmurre	GCA_001447425.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/425/GCA_001447425.1_T5_ISS417_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_murrelli/PRJNA257433/trichinella_murrelli.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_murrelli/PRJNA257433/trichinella_murrelli.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_murrelli/PRJNA257433
6336	Trichinella nelsoni		tnelso	GCA_001447455.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/455/GCA_001447455.1_T7_ISS37_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_nelsoni/PRJNA257433/trichinella_nelsoni.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_nelsoni/PRJNA257433/trichinella_nelsoni.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_nelsoni/PRJNA257433
268474	Trichinella papuae		tpapua	GCA_001447755.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/755/GCA_001447755.1_T10_ISS1980_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_papuae/PRJNA257433/trichinella_papuae.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_papuae/PRJNA257433/trichinella_papuae.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_papuae/PRJNA257433
990121	Trichinella patagoniensis		tpatag	GCA_001447655.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/655/GCA_001447655.1_T12_ISS2496_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_patagoniensis/PRJNA257433/trichinella_patagoniensis.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_patagoniensis/PRJNA257433/trichinella_patagoniensis.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_patagoniensis/PRJNA257433
6337	Trichinella pseudospiralis		tpseud	GCA_001447445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/445/GCA_001447445.1_T4_ISS141_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433/trichinella_pseudospiralis.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433/trichinella_pseudospiralis.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433
6337	Trichinella pseudospiralis		tpseud1	GCA_001447575.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/575/GCA_001447575.1_T4_ISS470_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433/trichinella_pseudospiralis.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433/trichinella_pseudospiralis.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433
6337	Trichinella pseudospiralis		tpseud2	GCA_001447645.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/645/GCA_001447645.1_T4_ISS176_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433/trichinella_pseudospiralis.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433/trichinella_pseudospiralis.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433
6337	Trichinella pseudospiralis		tpseud3	GCA_001447675.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/675/GCA_001447675.1_T4_ISS13_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433/trichinella_pseudospiralis.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433/trichinella_pseudospiralis.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433
6337	Trichinella pseudospiralis		tpseud4	GCA_001447725.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/725/GCA_001447725.1_T4_ISS588_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433/trichinella_pseudospiralis.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433/trichinella_pseudospiralis.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_pseudospiralis/PRJNA257433
92179	Trichinella sp. T6		tsp2	GCA_001447435.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/435/GCA_001447435.1_T6_ISS34_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_t6/PRJNA257433/trichinella_t6.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_t6/PRJNA257433/trichinella_t6.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_t6/PRJNA257433
92180	Trichinella sp. T8		tsp3	GCA_001447745.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/745/GCA_001447745.1_T8_ISS272_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_t8/PRJNA257433/trichinella_t8.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_t8/PRJNA257433/trichinella_t8.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_t8/PRJNA257433
181606	Trichinella sp. T9		tsp4	GCA_001447505.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/505/GCA_001447505.1_T9_ISS409_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_t9/PRJNA257433/trichinella_t9.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_t9/PRJNA257433/trichinella_t9.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_t9/PRJNA257433
6334	Trichinella spiralis		tspira	GCA_001447595.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/595/GCA_001447595.1_T1_ISS3_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_spiralis/PRJNA257433/trichinella_spiralis.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_spiralis/PRJNA257433/trichinella_spiralis.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_spiralis/PRJNA257433
268475	Trichinella zimbabwensis		tzimba	GCA_001447665.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/447/665/GCA_001447665.1_T11_ISS1029_r1.0	University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_zimbabwensis/PRJNA257433/trichinella_zimbabwensis.PRJNA257433.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_zimbabwensis/PRJNA257433/trichinella_zimbabwensis.PRJNA257433.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichinella_zimbabwensis/PRJNA257433
68888	Trichuris suis	Pig whipworm	tsuis	GCA_000701005.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/701/005/GCA_000701005.1_Tsuis_adult_male_v1.0	The University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichuris_suis/PRJNA208415/trichuris_suis.PRJNA208415.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichuris_suis/PRJNA208415/trichuris_suis.PRJNA208415.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichuris_suis/PRJNA208415
68888	Trichuris suis	Pig whipworm	tsuis1	GCA_000701025.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/701/025/GCA_000701025.1_Tsuis_adult_female_1.0	The University of Melbourne	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichuris_suis/PRJNA208416/trichuris_suis.PRJNA208416.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichuris_suis/PRJNA208416/trichuris_suis.PRJNA208416.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichuris_suis/PRJNA208416
68888	Trichuris suis	Pig whipworm	tsuis2	GCA_000797535.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/797/535/GCA_000797535.1_T_suis_1.0.allpaths	The Genome Institute	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichuris_suis/PRJNA179528/trichuris_suis.PRJNA179528.WBPS19.annotations.gff3.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichuris_suis/PRJNA179528/trichuris_suis.PRJNA179528.WBPS19.protein.fa.gz	https://ftp.ebi.ac.uk/pub/databases/wormbase/parasite/releases/WBPS19/species/trichuris_suis/PRJNA179528
